FeatureID	EOSC_1	EOSC_10	EOSC_100	EOSC_102	EOSC_103	EOSC_105	EOSC_106	EOSC_108	EOSC_109	EOSC_111	EOSC_113	EOSC_114	EOSC_115	EOSC_116	EOSC_119	EOSC_12	EOSC_121	EOSC_123	EOSC_124	EOSC_125	EOSC_126	EOSC_128	EOSC_129	EOSC_13	EOSC_130	EOSC_131	EOSC_132	EOSC_133	EOSC_134	EOSC_135	EOSC_136	EOSC_139	EOSC_14	EOSC_140	EOSC_141	EOSC_145	EOSC_146	EOSC_147	EOSC_148	EOSC_149	EOSC_15	EOSC_150	EOSC_151	EOSC_152	EOSC_153	EOSC_154	EOSC_155	EOSC_158	EOSC_16	EOSC_160	EOSC_161	EOSC_162	EOSC_163	EOSC_164	EOSC_165	EOSC_166	EOSC_167	EOSC_168	EOSC_169	EOSC_17	EOSC_170	EOSC_171	EOSC_175	EOSC_176	EOSC_177	EOSC_179	EOSC_180	EOSC_182	EOSC_183	EOSC_184	EOSC_185	EOSC_187	EOSC_188	EOSC_189	EOSC_190	EOSC_191	EOSC_192	EOSC_194	EOSC_195	EOSC_197	EOSC_198	EOSC_199	EOSC_2	EOSC_20	EOSC_202	EOSC_204	EOSC_206	EOSC_207	EOSC_208	EOSC_21	EOSC_210	EOSC_212	EOSC_213	EOSC_215	EOSC_218	EOSC_219	EOSC_220	EOSC_221	EOSC_222	EOSC_223	EOSC_225	EOSC_226	EOSC_227	EOSC_228	EOSC_23	EOSC_230	EOSC_231	EOSC_232	EOSC_233	EOSC_234	EOSC_235	EOSC_236	EOSC_237	EOSC_238	EOSC_239	EOSC_24	EOSC_241	EOSC_242	EOSC_243	EOSC_244	EOSC_245	EOSC_246	EOSC_247	EOSC_248	EOSC_249	EOSC_250	EOSC_251	EOSC_252	EOSC_254	EOSC_255	EOSC_256	EOSC_258	EOSC_259	EOSC_26	EOSC_260	EOSC_261	EOSC_262	EOSC_263	EOSC_264	EOSC_265	EOSC_266	EOSC_267	EOSC_268	EOSC_269	EOSC_27	EOSC_271	EOSC_272	EOSC_273	EOSC_274	EOSC_276	EOSC_277	EOSC_28	EOSC_281	EOSC_283	EOSC_284	EOSC_285	EOSC_286	EOSC_29	EOSC_3	EOSC_30	EOSC_31	EOSC_32	EOSC_33	EOSC_34	EOSC_35	EOSC_36	EOSC_37	EOSC_38	EOSC_39	EOSC_4	EOSC_42	EOSC_43	EOSC_45	EOSC_46	EOSC_47	EOSC_48	EOSC_5	EOSC_50	EOSC_51	EOSC_53	EOSC_54	EOSC_55	EOSC_56	EOSC_57	EOSC_59	EOSC_6	EOSC_60	EOSC_61	EOSC_65	EOSC_67	EOSC_68	EOSC_69	EOSC_7	EOSC_71	EOSC_72	EOSC_75	EOSC_76	EOSC_77	EOSC_78	EOSC_80	EOSC_81	EOSC_82	EOSC_85	EOSC_86	EOSC_90	EOSC_91	EOSC_92	EOSC_93	EOSC_95	EOSC_97	EOSC_99
Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; NA; NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 67-14; NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Solirubrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	0	35	115	588	7	5	40	0	1590	14	0	0	94	0	30	0	0	12	0	0	0	0	0	0	107	126	64	0	8	77	0	0	0	41	11	3	0	681	123	4	0	71	0	14	0	0	8	39	7	0	44	220	21	0	12	0	21	76	12	35	0	0	121	0	104	149	8	36	0	0	18	0	0	4	114	75	228	4	199	0	0	4	0	55	13	9	13	49	6	0	160	201	220	38	100	68	13	384	0	206	0	0	0	60	12	21	3	1589	0	9	0	149	5	27	25	0	26	0	6	0	431	360	0	0	204	228	0	147	0	0	0	60	9	0	10	0	385	4	0	2	0	73	0	0	15	0	49	19	30	0	0	88	17	3	52	0	15	0	0	212	9	0	47	0	0	19	6	0	25	0	0	0	35	180	21	4	0	24	4	0	0	16	0	464	219	0	11	0	0	76	27	25	2	33	5	0	45	0	0	0	78	0	0	275	0	48	0	0	0	0	0
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidales Incertae Sedis; Phocaeicola	0	0	120	220	0	0	99	0	0	0	10	0	18	0	21	60	15	49	104	51	3	0	4	93	30	33	599	6	16	4	13	0	63	29	75	0	0	269	41	3	6	74	6	17	0	0	45	0	0	0	48	49	266	2	26	0	10	0	0	20	35	0	0	33	102	39	3	189	0	20	71	0	9	0	0	39	32	0	72	0	32	7	15	0	22	6	28	0	0	61	858	81	9	17	688	17	0	30	0	0	0	0	0	74	10	93	9	152	0	0	0	59	0	80	11	0	0	0	23	2	374	697	13	42	402	346	0	0	8	0	3	0	33	22	0	0	1293	0	0	7	17	54	0	0	27	0	5	22	23	0	0	163	16	30	14	44	3	0	0	0	3	0	13	46	0	5	3	10	0	15	4	6	72	61	0	5	0	0	31	0	0	8	0	61	24	0	52	13	20	0	24	0	0	20	43	4	30	31	0	0	67	0	0	20	0	8	9	0	0	0	5
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Dysgonomonadaceae; Proteiniphilum	0	0	3	0	0	0	17	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	12	0	0	0	0	0	0	6	0	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; F082; NA	0	0	41	0	0	0	186	0	0	0	0	0	187	0	151	0	0	0	9	0	0	0	0	0	176	102	140	0	0	223	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	6	0	27	54	99	0	0	0	63	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	471	0	2	42	0	0	15	0	0	0	0	0	0	9	0	916	126	494	132	691	30	56	971	0	47	0	0	0	220	0	42	37	2443	0	0	0	224	0	11	33	0	0	0	169	0	563	683	0	0	0	0	0	0	0	4	3	0	10	4	0	0	263	101	7	30	0	72	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	17	3	0	0	0	11	0	0	0	0	957	125	10	10	0	0	0	175	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Marinifilaceae; Odoribacter	0	0	25	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	27	0	0	31	0	0	0	0	0	0	36	0	65	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	12	78	0	0	0	0	0	0	3	0	0	0	11	0	48	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	10	0	0	0	22	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; NA; NA	32	0	99	0	0	0	32	93	0	0	70	0	0	67	3	32	0	0	97	0	0	0	8	0	0	0	44	5	0	0	0	0	0	0	0	14	0	0	12	0	0	34	0	6	0	0	0	0	0	0	2	14	0	0	0	0	19	0	0	10	3	0	54	0	8	69	24	2	28	7	39	0	0	5	21	40	110	8	25	0	0	0	0	0	0	21	4	0	27	42	85	25	6	9	75	9	0	0	2	0	54	0	0	112	3	0	0	1117	0	0	0	47	27	0	0	142	39	6	42	0	21	34	0	0	3	0	0	0	0	0	8	7	0	0	0	0	54	9	0	12	11	29	0	0	61	0	0	0	57	0	0	14	4	0	0	6	7	228	31	16	200	0	0	0	0	0	29	0	0	0	0	7	0	28	0	103	0	20	4	0	0	17	0	527	0	8	0	0	8	0	18	0	0	0	6	0	149	149	60	0	29	0	0	0	0	0	11	0	0	0	3
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; p-2534-18B5 gut group; NA	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	0	0	0	23	0	0	0	0	0	0	58	52	140	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	3	0	0	0	0	0	4	2	0	17	0	0	0	856	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Paludibacteraceae; F0058	25	32	38	230	774	25	48	156	0	384	26	9	292	244	31	391	14	35	1250	376	280	121	187	123	287	141	2024	247	0	427	0	0	86	221	315	16	0	80	51	22	201	772	26	33	23	0	47	0	2	5	18	25	79	78	68	0	77	0	38	22	42	4	118	117	42	77	7	386	391	30	464	0	31	368	30	83	179	312	166	44	0	175	123	0	20	32	110	0	320	138	369	847	46	107	227	125	1674	194	29	769	495	0	38	259	497	348	72	802	0	475	31	175	12	276	75	542	13	0	96	6	88	125	153	186	278	424	72	15	4	10	10	15	179	261	56	0	1213	92	10	54	0	7	55	0	426	0	49	69	274	10	0	520	226	134	157	725	223	39	91	150	839	0	95	67	0	0	290	74	0	14	45	70	328	169	0	94	864	189	9	0	0	299	0	13	246	0	24	23	300	22	258	18	0	831	82	144	344	20	86	0	317	931	0	304	63	178	115	25	0	26	43
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Porphyromonadaceae; Porphyromonas	5539	223	7082	24711	11528	4667	4550	22322	0	3293	1807	158	22936	14356	7017	2921	355	566	40552	1900	2131	27570	6550	4515	15190	15671	890	7384	2589	33283	1785	661	1314	6982	15856	10350	85	19538	5395	3095	188	23048	4027	2394	1563	199	6963	1401	2373	803	1758	8949	8245	6035	7709	799	10474	365	563	2239	3828	2914	3482	1908	1697	25826	6086	9182	1939	8306	12249	495	7246	14859	3524	27256	17166	10460	8951	1439	192	6358	1014	21316	7366	11004	8424	970	8553	9212	10512	19357	4824	4609	7799	3212	3895	10739	2589	7447	1407	3011	195	19116	25202	13887	4615	27196	1370	272	4786	9328	1264	9535	3228	23723	2371	411	38108	1921	4779	7421	7581	5627	13306	11091	740	1342	1488	3660	4165	4604	9925	11297	16125	495	16954	4255	595	3907	1812	7212	222	2219	14022	354	221	9874	13911	2662	1390	1731	8669	3862	8048	15305	5551	6343	1163	5801	38696	388	53828	6240	0	3084	5050	8448	1698	1429	6222	18721	6697	5673	0	2029	8358	12108	3856	16	4913	10450	1318	5566	14972	413	575	8	3063	1466	18003	1055	2795	14338	4075	2523	19241	1743	1109	1091	7383	40379	101	10900	1318	3592	3972	722	1842	1211	314
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Alloprevotella	3539	430	14948	25041	1899	259	23773	35764	256	713	14649	1728	22378	4222	8113	946	4777	235	25832	1654	234	17094	3678	5094	18755	8647	168	29694	2394	73137	4070	368	2498	2616	8417	22164	512	1244	4561	6439	49	22578	1448	4826	1217	477	3306	1527	3181	1227	3559	20203	13365	1584	3776	524	14042	310	268	23538	4867	4473	25367	1855	13491	13877	15643	12275	717	19051	11864	669	2914	12908	1477	25368	9784	9366	18329	1273	984	6357	4175	19062	7499	20803	12069	3990	9203	14060	7154	16376	12306	1019	5256	2526	4002	21838	6760	39619	3512	1871	584	7507	19471	4746	2366	12918	798	710	2936	3902	412	2490	1271	28888	1033	213	17264	979	1144	1845	10548	6756	1399	768	150	736	970	14203	11810	7335	7687	20461	5113	81	4906	1297	269	1541	13669	42161	63	801	22262	109	0	23681	15004	5677	733	20	11164	6185	3424	24301	6610	7098	788	2565	37558	482	3533	10931	30	21172	15659	1782	1834	3157	19389	10850	9408	584	9996	7030	15230	20561	16388	351	1534	8350	4919	5196	12325	378	263	8180	9626	1827	6891	5189	8885	44309	4981	1864	17471	2946	561	3171	16638	52735	76	22450	2392	14011	4807	404	1189	7024	192
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; NA	44	0	1086	10	3	0	2270	96	0	0	599	37	440	45	1126	98	125	0	839	81	0	15	67	10	354	191	12	16	5	560	8	0	103	27	84	220	23	255	714	4	40	647	60	25	30	45	345	12	72	0	960	1169	3933	141	350	12	638	8	23	44	13	0	790	939	279	208	129	121	16	1465	114	0	0	56	435	2116	180	200	853	26	15	194	46	476	0	80	106	43	240	45	1246	1158	558	108	929	364	339	1467	0	973	158	18	3	83	135	467	498	3870	0	84	0	32	0	348	352	195	0	114	369	28	1161	1805	108	82	1023	681	0	0	0	620	452	12	225	252	1086	11	1181	125	22	212	175	837	0	163	152	0	18	1714	30	53	39	59	670	1018	180	146	368	0	13	152	230	0	0	79	0	9	149	52	0	24	5	184	28	713	0	64	31	68	652	0	0	6	0	2096	497	36	8	5	54	257	815	59	0	61	147	81	831	105	0	0	511	330	0	219	0	310	27	28	0	6	6
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella	4696	4868	2947	13063	5414	1533	9601	12775	2505	1767	8744	1732	12585	3649	3759	2186	4514	375	13162	6284	425	6079	8883	3117	10075	5794	1029	12370	2365	28540	4019	243	3409	5707	7399	7009	3958	4779	8817	4949	113	13105	4682	3700	819	998	2991	644	1397	1637	3373	11635	14020	5987	2638	504	7349	438	657	16200	5424	2019	17610	4132	10801	11758	14918	16224	1876	13821	7391	86	1671	1794	1459	8858	14763	2859	12378	1953	1354	1609	8344	7622	3240	18458	8922	4794	2241	10528	13406	16701	5264	2107	9405	3619	3907	10280	8783	17232	3741	1785	952	7982	12403	7349	18476	11126	427	1285	4220	5781	659	4601	12395	4181	1377	903	18190	981	2049	2657	11928	6718	2137	1260	694	2250	858	5070	5134	3467	3754	9047	10090	310	1851	1907	375	2461	7532	25155	21	425	11471	482	50	17712	9029	6559	408	940	3733	11584	5153	15334	2288	7544	2482	5483	39854	226	6910	11472	59	14120	12330	4754	1066	5005	25199	5928	18777	5272	11726	7144	9458	5107	12050	844	1108	4412	927	3333	6743	542	2057	24977	9331	5443	6263	5839	3319	22150	6099	1048	8367	2731	1103	1296	13531	16925	625	10539	1534	6288	7641	482	265	7496	15102
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella_7	3948	3447	4723	42021	8293	3485	23393	47755	2762	1430	23963	7976	16536	12548	22390	1695	18624	571	15169	7538	938	11170	4424	5021	13209	7224	1705	18332	13324	106662	15834	304	6382	5639	12085	2397	9535	903	13047	27538	65	9411	8492	21506	915	872	11888	2551	2068	3636	6015	8287	23910	12894	12539	1247	21457	1028	918	47992	7184	12365	26658	7945	14642	18591	27498	17753	5701	33588	27640	327	1576	2223	7017	8732	27526	3134	9159	3201	4539	1344	16409	19319	1772	38487	42545	16145	1919	33681	23047	26164	19093	8028	16510	3091	6374	32218	31765	47993	16429	3917	1901	32301	38472	4909	68168	21081	1343	5137	11636	17943	840	3006	44295	5295	2946	2045	45774	2763	2960	3901	16405	10343	1500	931	1051	2549	2556	5660	4651	3911	2001	8275	26057	981	3550	5369	908	6827	21538	61645	12	2891	3091	759	29	41056	28087	14485	443	879	22363	19262	14731	19735	13260	6868	3047	1158	57993	624	41901	63601	65	44021	6174	9700	1447	5395	32488	7125	16911	16946	24665	14878	12421	7071	17018	1552	10968	5676	3471	13140	4339	1083	6302	24521	10521	11170	6494	20468	1940	18828	8292	1200	18853	3210	2733	1241	13142	7051	1470	8358	1747	21100	7912	389	62	13200	21881
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotellaceae UCG-004	0	21	11	89	0	0	26	2	0	0	4	0	4	0	2	0	0	0	23	0	0	0	0	0	21	25	0	14	0	0	0	0	3	0	14	0	0	12	5	0	3	0	0	0	0	0	0	0	0	0	2	2	14	5	3	0	0	0	0	0	0	0	0	0	4	2	0	14	0	0	0	0	0	0	0	0	7	0	2	19	0	2	0	0	0	0	0	0	0	23	135	0	12	0	76	0	0	10	0	0	0	0	0	3	3	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	29	2	0	0	5	77	0	0	0	3	0	0	8	0	0	0	27	0	0	0	0	12	0	0	2	0	3	0	15	14	0	0	2	0	0	4	3	0	0	0	0	0	0	7	0	0	2	6	0	0	0	0	11	0	0	0	0	0	11	0	0	0	0	23	7	0	16	0	8	0	12	0	0	0	9	0	14	0	0	0	8	0	0	0	0	0	13	0	0	0	0
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; Rikenellaceae RC9 gut group	0	24	15	33	0	0	249	150	0	0	0	0	900	32	83	93	44	0	0	0	0	0	2	77	713	234	854	18	0	57	17	0	33	0	41	51	17	120	348	0	7	71	0	0	14	26	200	0	17	0	59	81	268	0	161	16	78	16	4	13	123	0	144	111	94	377	6	343	6	116	166	0	15	178	61	335	245	108	84	86	3	61	35	0	0	21	51	9	133	81	847	326	98	57	671	144	55	241	0	37	16	11	0	123	8	57	89	1238	0	0	0	236	0	89	32	570	0	0	70	0	463	814	231	106	298	279	0	4	15	46	72	7	18	49	109	0	1247	49	12	45	107	580	5	88	72	0	26	149	233	0	4	23	207	106	164	98	130	48	0	121	9	0	0	353	0	3	0	5	0	0	0	89	141	7	0	0	0	14	24	0	0	6	3	422	148	24	46	0	18	10	236	0	0	82	48	4	50	4	0	0	124	16	0	83	0	0	0	0	0	0	0
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; SP3-e08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Tannerellaceae; Parabacteroides	0	0	0	6	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	6	0	0	0	9	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Tannerellaceae; Tannerella	305	23	122	1369	33	0	417	325	0	1066	11	7	1007	372	203	134	22	18	492	192	190	205	365	166	805	319	3968	62	0	1035	5	28	6	235	1239	65	0	91	334	49	49	719	58	48	16	10	161	0	65	0	204	318	759	78	218	29	215	52	23	47	237	7	817	734	264	370	26	442	92	210	1420	34	56	129	163	496	1214	240	306	124	5	140	158	0	61	98	141	81	189	1044	1087	1289	493	215	773	82	393	910	49	3727	2131	38	44	570	2049	471	182	971	0	2795	18	456	39	428	82	1382	102	25	1714	70	73	214	555	481	1598	622	12	174	28	24	0	0	47	121	168	18	2303	85	8	23	12	325	0	136	287	0	244	247	1259	0	0	488	249	286	714	562	197	28	341	108	2666	12	0	747	0	12	206	138	59	15	379	236	706	236	9	93	0	211	119	18	0	631	36	110	1093	0	34	0	714	51	875	29	399	1012	103	185	1214	86	54	0	737	744	47	210	0	505	722	0	0	27	106
Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Capnocytophaga	1711	23	453	510	1690	505	917	3629	0	658	2873	64	4956	3637	491	1287	205	165	10872	1014	368	2213	356	1037	3174	1711	133	1365	3507	4568	112	214	1292	3201	4573	2131	0	617	1398	473	41	14765	2257	373	1350	63	123	87	754	200	328	2780	1483	2727	141	69	1286	258	411	438	267	337	943	1002	471	2606	1568	1769	402	2242	922	48	1620	5226	65	3987	1164	2161	2897	176	17	1471	433	5192	828	1910	900	90	2105	1586	1377	4076	582	154	1116	475	651	1156	506	1014	911	275	254	1950	6362	6090	478	5221	143	500	270	1548	209	3796	221	3623	112	23	7596	396	901	1166	1087	698	706	340	184	447	206	2157	2349	3297	798	4705	1023	11	2394	885	126	1206	172	797	0	125	4419	44	139	2715	1224	575	366	369	755	757	535	5877	433	1112	382	1397	10148	75	13659	2526	0	1918	3790	854	217	534	3461	3209	2301	981	608	1220	12031	3188	996	41	100	2270	238	32	1880	57	50	8691	643	1190	7097	139	1640	8940	238	1221	1921	433	700	271	1211	6186	0	5838	507	876	396	228	482	29	156
Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Weeksellaceae; Bergeyella	209	0	64	136	208	31	50	724	0	763	122	15	106	416	192	37	44	50	1488	166	132	1111	55	214	52	80	111	619	713	2124	72	80	271	157	599	238	0	965	160	124	49	1673	491	88	103	3	969	35	154	377	72	444	275	576	862	93	1334	166	179	3	210	146	702	6210	255	903	2830	239	239	1246	415	116	1247	11611	496	4541	392	1090	764	60	92	707	3	549	43	3541	227	363	943	124	386	374	122	146	330	122	176	361	138	72	154	136	22	850	1228	532	68	2610	68	84	183	592	98	478	42	1548	261	223	555	21	241	343	574	594	213	180	0	59	1270	151	265	6645	428	3782	687	24	943	818	189	1038	172	770	0	473	713	7	265	1694	599	190	283	95	343	84	545	4596	235	82	121	91	2071	0	601	151	92	561	178	1140	0	118	1733	6371	1803	55	0	468	98	494	681	0	51	675	55	688	711	17	30	143	336	197	787	508	340	1544	63	46	471	20	26	0	107	7727	0	1131	155	175	102	78	0	0	106
Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Weeksellaceae; Chryseobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	5	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
